Id,References
1970444, 1223039 30754 1677198 828602 1929833 102368 1631427 1702148 895535 1179446
1970445, 1625092 358466 819360 1771696 1788331 1053772 17325 727658 778857 672704
1970447, 35812 1085726 1257938 516902 1470160 1030 651862 485113 275144 1767448
1970471, 328699 1431644 277504 1257992 1483951 768633 251858 1074902 910731 338123
1970480, 1102274 1386319 528081 411236 1116054 207403 1688718 960873 1741175 1243032
1970490, 1758609 480588 908597 198095 370675 1482585 472668 1674048 1172068 203692
1970495, 322808 1747513 570320 264417 1172644 1227939 1830254 1740140 1577459 153208
1970499, 22775 876938 186664 535478 569175 650635 99509 899734 1097873 832768
1970503, 1222017 941312 356682 70532 602495 882637 1124852 734412 426405 908755
1970511, 1235236 528295 1942717 744479 924630 1554012 772430 179234 315753 563626
1970528, 1475957 251397 1051334 1894071 116356 633115 813342 913444 80071 713023
1970561, 750109 359568 760149 344466 1840580 737583 1749616 1298506 1052034 941294
1970578, 987757 1156326 1479508 1883757 905066 1019020 609247 1182959 419331 17331
1970587, 939725 1500067 1081910 1887321 1084579 1576184 397895 183564 1036355 383249
1970599, 280213 611920 690206 1579293 518751 418071 1518128 1325561 2090886 733179
1970602, 1470174 1316143 518018 1508904 1265697 1206990 1882193 742258 1411989 1338152
1970607, 1343206 1816677 1718764 831287 1360964 1455984 845239 607661 727609 1170541
1970624, 829670 809384 210507 607352 1375910 1217309 322053 221228 1724706 40752
1970654, 227561 1559953 940868 1233861 1325713 77688 634999 1193168 907617 1159956
1970987, 541205 549160 1246763 1683794 14027 1367063 1083220 358436 888020 539159
1970996, 393736 1265153 671886 1369078 1929637 1486087 95064 1153703 1717964 1582896
1971000, 534156 1818254 138302 1846937 44394 407712 688979 71240 1031485 1928063
1971004, 1867359 1759082 758973 260940 1112640 4106 1733750 276823 1942768 47510
1971013, 574834 884563 548032 1360810 1661150 500923 925845 1413107 1085306 198710
1971235, 719416 1010283 353726 1144104 1062711 1496997 1980915 275781 912288 16356
1971236, 520423 1067360 62393 1000136 1020532 100827 506656 91467 930846 586481
1971260, 1019245 1055849 144166 420065 1690581 69701 689865 1740533 313514 1803825
1971264, 266816 1158917 292344 943894 451686 1344843 542014 1169187 1648653 1387534
1971270, 43712 1409247 576795 338107 1194715 1617633 430779 1910126 304931 1313095
1971275, 306635 1318451 492165 1180214 522978 407528 1275505 1396688 169506 1063150
1971279, 1487178 550019 1827192 497611 935662 102995 1454670 1519665 665822 1291365
1971282, 945267 1265680 389806 245896 1708901 728032 240402 685807 1540860 962741
1971283, 1079059 115503 1529940 578325 1255698 299323 906842 1297520 1874225 345122
1971285, 457626 1517735 461187 1065272 1131267 1721603 1838229 1305919 673078 88659
1971290, 1774347 625249 99956 414754 539665 106921 1623861 1015542 1505314 1232004
1971294, 448231 269405 1926274 154588 461948 829866 744510 743210 228283 711054
1971295, 1400371 853502 726732 89540 1619064 1273034 155129 1234511 343173 1509655
1971296, 415901 1403205 485981 329528 697639 600372 225351 1610342 1854978 320296
1971306, 335310 1319647 389113 273790 116236 264405 491797 279698 183778 705970
1971325, 1069262 1399583 871618 1153420 1823290 363868 828055 1618593 735917 1014303
1971329, 993040 1884585 525766 1372934 1091133 469338 1216189 1170501 557563 1051900
1971331, 206401 621345 846141 965706 192604 1923501 856315 9323 725626 450206
1971334, 1336312 208389 683152 528027 1142075 1344339 1783339 344123 977581 722431
1971338, 359342 688113 271798 1654649 1207322 1464734 1047266 380234 1624368 645025
1971339, 494109 373113 780528 598287 1711928 379462 303120 506926 1106657 1170874
1971347, 207864 1210427 816029 1796155 1342668 1365916 1413313 1438850 1745948 1953775
1971357, 307443 707811 1136997 203174 564420 1898983 774277 305015 900129 650538
1971358, 375662 1664094 215366 809954 1358735 1778801 477893 804909 648416 1026951
1971366, 619023 1702408 720410 176147 2090897 110790 622246 1197440 1027007 1837704
1971370, 175756 1369033 805336 1872120 1857771 791380 1983565 1761003 1894750 784900
1971371, 1889092 1471868 1417558 1547822 1208322 1711215 145784 496083 1049358 957687
1971372, 1079503 1849248 1736560 463892 680078 1217738 1847832 1765844 953606 1777827
1971386, 1354159 720096 981368 1024084 174708 1407792 309387 1452619 711091 1407770
1971389, 215533 1283599 1555072 368123 37247 236575 1529110 871098 1432023 901632
1971398, 1151554 807599 672003 335891 829251 1731124 999986 739553 746023 1085140
1971421, 1699359 1902937 922481 1634505 1378187 355284 890946 1829709 599712 15312
1971426, 611957 425779 1247829 197980 1712523 1018490 290986 100822 1138544 1852686
1971431, 412100 101669 68048 273387 1241612 231334 885634 897394 1431985 800264
1971434, 313454 1833238 349991 1731929 345805 299539 1017039 1191023 1021665 1564768
1971459, 755094 633978 150585 88475 1748781 54952 153486 458646 1803416 1592540
1971480, 677259 761126 1719146 1383947 1055291 262660 83101 1701354 710810 1392297
1971483, 1656480 1097927 582618 810528 422584 1726592 82497 1159945 1247687 196149
1971510, 1842581 1405328 636863 395062 748226 962435 1575367 535429 1865939 611831
1971512, 57900 1465425 1818482 650224 126630 976597 1483890 1306435 1933770 780696
1971527, 859732 197812 1251838 1055238 192205 1727948 1482233 160834 545551 201441
1971645, 73802 599033 1584087 1226654 750969 289471 1558044 1137079 961925 1298052
1971650, 1402836 148436 1763416 1561897 1903663 451881 1343380 1524551 931201 1391702
1971659, 1390344 816898 2016209 297060 641602 1937453 1592033 854197 1724519 517947
1971663, 1933917 641213 1652081 1923542 1255725 762275 1093714 1200829 1265466 1518392
1971667, 45108 186529 1267981 345605 803703 870254 1687255 290531 1396611 428809
1971676, 73561 236310 1092199 1862281 545766 1671082 1634946 156541 1703241 903582
1971678, 171703 267848 1130168 1868644 1440783 1244117 1161880 468655 40284 1797954
1971702, 1021838 1221580 33987 866330 750532 35726 1772402 1250606 1931118 154774
1971710, 1600406 1546614 330522 332522 459613 970335 1117347 1666867 124253 320806
1971720, 1836006 1703137 400560 734196 1653229 1913458 882511 759733 1167603 1038178
1971729, 731599 1796478 101172 1577726 1308647 569828 2086445 1336457 1837272 1325839
1971738, 46460 783185 1695531 447564 1846357 777995 1034729 554372 348980 66497
1971747, 955169 1437547 1219300 1980535 389614 180187 1919331 1556235 121213 1044108
1971749, 1983454 653324 2015887 1543177 1824244 1591992 315092 261699 1034662 246801
1971791, 439080 1166194 1098681 1662642 1940680 313176 896087 1623206 1628032 41968
1971793, 1327378 1740210 602655 1870548 482837 886909 440222 1125578 715377 507756
1971795, 451502 1953397 1827515 1691591 161265 340350 1904798 789235 1463669 1882604
1971796, 74709 1524788 1807650 578682 1580292 1597691 338220 1831624 1423381 1907290
1971843, 1584437 763398 794976 928360 292310 1977804 259762 1808814 638034 357885
1971845, 1202298 311811 234004 856161 689934 313940 387397 292126 995828 697973
1971849, 1332380 1620148 407786 813455 1704242 695735 603294 34670 246839 883258
1971852, 818119 1783514 414289 780542 1954228 523440 1513683 723323 692133 1537191
1971856, 400326 768380 776658 1669474 1419904 1348809 1748664 876847 142802 1294468
1971869, 1175038 1292489 1364356 1151993 1284105 244624 1667249 545350 1108636 664145
1971874, 1763293 801773 103928 942789 1067855 1764913 309062 1278368 1742232 1155923
1971875, 1826460 1013737 1338381 1360199 21984 1134068 330573 940602 982356 852900
1971877, 789726 1032454 720333 290718 1786652 755296 962866 1217869 1020634 1137940
1971889, 1436537 1377156 1386200 1255263 883664 1897343 1139319 1486395 768894 1357762
1971890, 551084 539042 938875 1022716 681844 1616786 481342 972001 93338 909067
1971894, 917426 777537 306131 1156464 1516690 1520570 1639276 778507 1365414 941240
1971897, 1539350 637582 852635 466980 1651354 1711883 256220 723121 696222 1749295
1971906, 1331034 1024909 1922805 1857892 30929 202090 138591 521703 1530021 169525
1971908, 174471 733125 1497478 443470 84074 1833450 584899 1651055 1007990 1055196
1971912, 1163063 92143 338139 714286 354420 1936520 1335602 1495436 1659647 1401568
1971914, 10387 513652 1294848 520459 1405997 737671 550779 938966 1475076 726896
1971923, 1316122 1057886 2086607 1124222 1442902 581504 1710979 401804 1796479 1176737
1971926, 1757478 727230 89476 390312 712803 1387322 662159 575631 1639676 490986
1971938, 1783802 45105 129977 898073 1225856 336459 295021 1816097 1338303 735782
1971943, 1228236 1017382 465540 1964213 1409963 1451310 1262339 1337574 346496 1548145
1971953, 1638092 519409 785500 1575825 1549408 1767489 430271 580674 528173 1254426
1971954, 1181079 1083230 1119548 1111283 935468 717904 1944363 302770 640502 1756105
1971959, 382817 107007 14357 125398 1238297 200545 1007814 274675 659057 1734118
1971973, 1939252 359059 514828 434098 789276 583124 18992 998767 868524 1754703
1971975, 1203133 1402393 1936886 1242734 196505 339851 1947999 1908329 424553 331021
1971976, 1589735 1068732 479333 523057 1678385 820616 1659019 1704934 1803191 1110690
1971985, 539186 1394611 898330 53847 897676 335301 610000 45648 280286 1367720
1971987, 1395317 323254 702309 1503497 1488316 107467 522837 1230110 1581844 960929
1971995, 1899951 250859 181408 135162 441615 249082 194966 112873 1121009 1128286
1972001, 562843 502376 629021 1906746 650657 1443729 1319685 676077 1619629 886849
1972002, 271827 794432 1748434 652875 572995 200556 909323 1282703 1875559 464693
1972009, 147680 113430 1003971 141432 769200 647602 62273 1650702 1782013 46025
1972012, 155976 1043728 628121 19358 554129 307800 1217437 775883 1833486 541393
1972016, 1268221 831061 773810 815660 826642 1096426 976665 1635017 1299126 1286575
1972019, 1242257 742619 100549 2075868 1866518 987312 1420623 1260878 344012 351821
1972031, 1204629 425401 1785319 1096361 1895804 304481 684807 468569 448220 1913197
1972043, 289697 993371 490301 1065254 175282 674426 492263 1362911 1729029 1643270
1972046, 973394 1087495 1918521 1966746 1695372 1056299 1752241 704464 513813 555896
1972056, 1993812 1132340 1679074 1897626 1138263 1576196 130160 1030093 1076554 405848
1972057, 894942 31013 1692121 351421 1871608 502101 1955163 1154560 1561776 1408115
1972058, 276364 1702601 1890477 1886874 1362200 725600 10435 1893896 31549 1516630
1972060, 1899479 730662 1178810 35478 1056816 53149 502438 158372 1831891 1517994
1972061, 412166 953051 1865014 565241 524677 116659 1231353 831618 1269774 1410543
1972062, 457432 1472209 1510449 430110 1963644 1291938 1760808 148486 1543492 1337382
1972078, 601703 1005597 1664025 634554 1530481 548818 1600684 335395 92446 118085
1972080, 237489 1933240 353908 1673685 1829830 883159 1371679 1327873 2016911 1455068
1972094, 1736032 1377604 1704038 1131289 1800974 61420 601487 826235 348666 474225
1972097, 1068603 438910 1896304 1285995 1370991 1226558 1432554 1377759 1964854 1066180
1972102, 25607 13848 153129 992586 320094 37395 1154163 1004591 451532 310143
1972112, 116997 280692 1363870 1181966 390415 1087237 1612746 1844889 1034454 1466148
1972132, 952966 1096898 1508364 1432696 685005 436740 1223421 1823301 19761 611123
1972138, 1922638 623774 908898 1224343 1815045 1857062 1868786 1570722 1770851 1497024
1972151, 752873 773261 458170 1373834 1396688 37930 223786 458066 1227488 1209465
1972156, 33298 713111 1736444 392902 258349 18033 193075 69098 1538234 776809
1972158, 467534 1777464 318328 1534560 39682 613007 341348 1857027 1976730 714521
1972168, 1987305 1853286 1434839 399636 704183 1168165 1681177 26377 1702658 1641056
1972171, 1249848 1831859 1702494 226530 1944049 1227457 230003 893394 661410 479811
1972220, 741914 91222 1823351 452529 1870337 911355 1249776 1905129 1640745 981567
1972268, 1436009 1860218 499441 1220567 1259027 1141747 812148 1890457 1598102 371655
1972532, 1629206 675196 1188013 850334 141442 1826846 18691 640759 241718 1013612
1972540, 422240 1901650 956934 172137 1806713 615244 1488618 1438658 582590 958919
1972544, 1702924 252795 1557798 626784 574668 1145289 1642834 920585 530379 197787
1972545, 1563566 918327 1604669 204793 861144 744968 1658973 1052670 1687501 1238901
1972552, 709475 1520950 1354132 1683952 1222935 1434069 2087490 1627625 912733 630136
1972556, 1599075 473105 24868 1796396 1906201 111430 1598405 739368 681359 846747
1972623, 1136131 1295970 366976 305648 1024415 774225 926896 1397769 1534118 127692
1972650, 1514669 1162258 603476 42660 98654 1708623 44662 1511476 1781043 225870
1972660, 656068 1946943 1141002 849695 1298786 1513695 1160421 1627718 122233 1935685
1972676, 1170216 1352803 815630 465667 661922 667595 837227 607647 1114450 569857
1972678, 1215018 1633516 684109 447024 1175448 1755789 1846197 268283 250611 1101169
1972682, 1014468 165622 1358520 617256 1603367 1903603 695095 15784 1034689 847776
1972683, 671325 979824 1035914 1400974 1521218 991950 1516556 645512 1356923 978032
1972688, 1696775 991012 655164 513887 534913 453861 1487806 205593 1758165 1142538
1972714, 847908 1242410 1501542 1042716 1246349 1176059 997089 1781974 149081 865192
1972718, 1009152 27958 362600 2090988 924426 128623 1621418 160239 1459474 1122693
1972720, 1185170 929053 1679418 96373 1144745 910878 961866 1273856 370177 112569
1972724, 1510722 899232 1658534 1900699 493789 534835 713710 415103 678542 1784458
1972749, 1704477 52519 216922 1270630 562628 774715 671080 289743 498857 73661
1972753, 1747221 672372 254972 1742797 225716 666367 294644 1490619 505679 578839
1972756, 1771357 730795 1085658 1245960 1863931 2084744 751368 541128 263416 1518076
1972761, 1230563 919064 1475165 1347024 1149666 1655015 840609 869156 917767 665387
1972764, 1704933 1596430 1505466 964998 572819 1256923 420762 1881016 1680480 1453703
1972767, 143592 578300 1379930 347278 535379 1977770 95314 900464 808255 714432
1972783, 681027 477236 549360 1388383 361908 1534685 315448 902810 1472630 1522515
1972785, 943701 19823 1833246 309115 381128 2019011 1450895 104441 579513 979990
1972786, 334600 1217014 122116 1224810 969445 1078505 1106086 665212 844263 889719
1972787, 893870 827366 1290631 1786254 1799315 288779 1526556 397280 1621448 1417716
1972795, 197452 4304 505846 110086 1723267 224717 1964600 1050597 533207 319316
1972796, 1605063 925360 1378138 76585 1658457 1273138 793100 835094 1891044 233320
1972800, 381383 713276 45043 1936414 547881 1356217 996055 1206175 413936 849374
1972827, 136212 1701581 1373452 961509 954903 155289 1475932 100517 1489851 1759601
1972829, 635416 546006 1655006 1620122 1871880 879982 564034 479305 718641 1795913
1972836, 1931569 754863 1382122 218472 1363525 977659 386238 1169287 470919 89407
1972846, 1017059 196300 628063 1677562 1349042 1054538 187145 520496 902764 569240
1972848, 268475 1559657 148089 1381868 1436679 1155658 1190815 1580378 968276 300327
1972889, 998970 383583 997590 245641 405678 524399 353684 695581 411774 1808700
1972895, 1333586 1153034 820746 1205216 1932265 364324 344157 1798521 712137 1715816
1972901, 1676496 1622171 1331646 382538 167530 1861732 1597635 1091555 654466 1272769
1972904, 1349078 289960 878622 1130448 738986 363362 1420156 1775140 1540 726092
1972914, 53671 659065 1925106 1307643 227981 1236742 827455 860036 902848 1502095
1972919, 1538306 725618 907040 1251363 445467 1624302 553965 384025 1644784 611658
1972921, 1763647 1769263 416004 1871596 1432113 1215170 1062825 1631176 1972441 1686593
1972926, 1395375 302250 1408764 1496662 1789591 755181 1022463 793748 1704915 363365
1972935, 1207070 1386863 1364631 796842 1760407 607292 1052616 1162229 1400480 438377
1972936, 447992 111168 1329699 1644418 723842 606467 1353442 275439 257513 1198079
1972938, 692158 444123 363876 1472290 383963 694772 1930080 96687 463921 841796
1972945, 1708183 1690434 1856401 179246 200202 500925 810762 770434 1479222 1437517
